Hash,Date,Author,Message,IsMerge
172aa5ba39be0449c185d913a254b51120657a7d,2018-02-11 22:31:45,xqq,TransmuxingController: Fix multipart duration overflow caused by inaccurate segment duration in MediaDataSource,False
824f390d5044936dbe6453db43c9c4b7d167bb61,2017-12-29 11:27:56,xqq,v1.4.0,False
1feb5a23e8132dbb8c41a0118ad6b1aca6b45c34,2017-12-28 14:02:22,xqq,MP4Remuxer: Not process if only one sample existed to avoid guessing sample duration,False
3d81d155b352706f47712ff22f3418d91e372da7,2017-12-28 12:08:45,xqq,MediaInfo: Export h264 ref_frames,False
a8f9da1c44d30936199e6a471775ca39fe7694ad,2017-12-25 17:16:33,xqq,FLVDemuxer: Optimize SI24 cts parsing with speedup,False
cef6e66b4e4866979376b3ebecc8b081f125f893,2017-12-24 12:49:48,xqq,README.md: Fix hyperlink,False
91460c1f16dfa7df9852a29cb7f7f840d840cf69,2017-12-24 12:39:50,xqq,README.md: Move demo link,False
60ca720523d3519d1ab91a1e7126eb653d4babfc,2017-12-24 12:33:15,Jun Zhang,Add Demo pages link.,False
c109921adfaa24afaf81ebbd3d1a205f3eb8c21b,2017-12-24 10:25:34,xqq,FLVDemuxer: Support negative cts offset,False
6a1274b8799a01a73ea128174597918f38110ada,2017-12-24 09:13:34,xqq,MP4Remuxer: Fix null ref bug in flushStashedSamples(),False
bbc60235842a6490e19f89087c2f696d960f1aec,2017-12-24 09:01:41,xqq,demo: Improve,False
e6cb2afe572f136a4bc172ffb6c01136150843a7,2017-12-24 08:58:44,imspace,"demo/index.html: Fix bug that can not save settings.
Click on the label can check or uncheck the checkbox.",False
5b8344228119ae03d736da8158f25aa65b913ee7,2017-12-24 08:58:44,imspace,demo/demo.css: Add margin and change font-size to 13px,False
f7b3e0f5e99a7119eeec343d72c8b637729fef9d,2017-12-24 08:58:44,imspace,demo/demo.css:  CRLF to LF,False
6cd85d983455144dbf4bf77a19635839fae29016,2017-12-24 08:58:44,imspace,demo/: Make demo easier to use.,False
aaad13a8ea8a321ba018d7172cefa56a258c4b53,2017-12-21 18:36:09,xqq,IO/xhr: Remove unnecessary & incorrect judge of withCredentials,False
b687494268f64a2f73dd07a832bc6726a294180a,2017-12-16 12:47:42,xqq,v1.3.4,False
ffa11c4eece4a819bf707cc3f6ffe5f3dba1de1a,2017-12-16 12:40:45,xqq,Merge branch 'master' into accurate-sample-duration,True
2dfb3230a71af3b4054f9979fcdde91f0d88389b,2017-11-16 17:15:44,xqq,flv.d.ts: export default flvjs,False
bdc89125060ebfa82d34acb5598202d86ccaef34,2017-09-08 19:58:58,xqq,auto-reload: Fix details,False
e1f6b89eedbf623ded0909198436f48b8a3f7f55,2017-09-08 19:44:10,xingoxu,add readme & remove http-server in package.json,False
5f678f39d3558c4904649e7671cbff40dc384679,2017-09-08 19:44:10,xingoxu,fix asynchronous gulp pipeline,False
29c148e65e32abd0c961e6771ccf3d961860b5d3,2017-09-08 19:44:10,xingoxu,add real reload in dev,False
ccb5aac7dd9f98d995ae3ce4ca214daf4f632d59,2017-09-01 14:33:02,xqq,v1.3.3,False
f89b41f2d53b08beb956db6ec03a0b2459882f2d,2017-09-01 14:26:59,spacemeowx2,FetchStreamLoader: Fix memory leak,False
da341fb5a7a5b5251c3022f24f6c37930c799ca2,2017-08-22 20:55:16,xqq,"XhrRangeLoader: Use reference filesize from dataSource to avoid full request
XhrRangeLoader/MozChunkedLoader: Discard data if error",False
f0b3fec859a18c03f08e7888940c2b331fb67ffa,2017-08-04 09:25:46,xqq,api.md: Refine error related description,False
023ab2ebac82be117cdd23d0d84b948c68292c12,2017-08-04 08:01:27,Rafael Miranda,Fixed table formatting,False
140ee9c4a6f1b573ad5a39c7f90e3f0d2111dcec,2017-08-04 08:01:27,Rafael Miranda,Added missing documentation,False
2edad7fbc6599ccc73bfe13d5657abe91f4fe4e5,2017-08-02 20:10:10,xqq,MP4Remuxer: Refine last sample duration calculation logic to be accurate,False
71aa7eda58541edcfac36392fde5283f7e2a4359,2017-07-06 17:47:27,xqq,v1.3.2,False
a6e1832d154d497f8cafb839f7498ed88ac720d9,2017-07-06 17:38:26,xqq,demo/index.html: Avoid es6 string template,False
e5150ab3682682e300307bc5fab7e5e3cc4195e5,2017-07-06 17:24:25,xqq,demo/index.html: Unset enableAll = false,False
57d276f8996db024769a806595c00d133156bc1c,2017-07-06 17:20:01,xqq,LoggingControl: Add logcat callback feature (addLogListener),False
24482d5c300ea1d50990c307bedd661f9c940f31,2017-07-06 13:41:23,xqq,config: Add field fixAudioTimestampGap to control silent frame generating,False
b07a53693912527a43d695ad9f15513bcd91093c,2017-06-24 07:19:28,xqq,MP4Remuxer: Disable silent frame generating under Safari for now due to MSE error,False
d7baf9bab9ec3e31f276e0e3eb7ecacabe942dec,2017-06-21 10:41:26,xqq,v1.3.1: Fix d.ts definition,False
8a56b672d979da4687213044c29dfe245a93fce4,2017-06-21 10:29:02,xqq,v1.3.1,False
8fe9b8fbc6cfefbd2e2305598e0fd7abd5ddf4d4,2017-06-21 10:28:27,xqq,api.md: Mention play() returns a Promise,False
dfab25770291a1e23594193dafd45f32ab861b12,2017-06-15 15:12:26,xqq,Player: Allow play() returns a Promise from HTMLMediaElement.play(),False
43534eb8f143cfe27fe624d4a1d1f03ee7ef3aa3,2017-06-12 21:07:26,xqq,MSEController: Support SourceBuffer auto cleanup to reduce memory usage for live stream,False
d2d98936eff5787d2a96c09e83275fc50b5c6235,2017-06-02 13:00:31,xqq,v1.3.0 release,False
74845e621a552e008ee8c912b09cfb46d39f4ac6,2017-05-28 19:33:05,xqq,MP4Remuxer: Fill silent frames to workaround a/v unsync issue,False
b6819c34632d44dfe59411d7fc3f527d248c189c,2017-05-27 21:32:15,xqq,MP4Remuxer: Entirely refactor remuxAudio / remuxVideo logic,False
1bbc32a4b4032cd09206f0bd1b2fb852c12f1429,2017-05-27 18:59:18,xqq,FLVDemuxer: Improve originalCodec calc logic,False
8d17db52036533bccc93cedcb20608988a4ddf23,2017-05-27 18:39:44,xqq,FLVDemuxer: Keep refSampleDuration as float,False
6541ebadde01ecc6178c86c3c8f7b79d28d51191,2017-05-27 18:16:11,xqq,aac-silent: Generate suitable samples for HE-AAC codec,False
97b837990a73e3677da64d377671b3447dc86ec8,2017-05-27 17:32:22,xqq,FetchStreamLoader: Fix lint,False
90c179929a7cf2e0c9f5eab599f46e9d59a4bfd8,2017-05-23 14:32:23,xqq,package.json: Add jsnext:main field pointed to source file,False
eefaa098779ec58d2b40bf955e4d5e4e7720b45f,2017-05-06 23:50:30,xqq,api.md: Add referrerPolicy field in config,False
780ab0248638266f2d4a969875c8872c7913bc43,2017-05-06 23:41:15,xqq,FetchStreamLoader: Support referrerPolicy indicating & workaround Safari,False
5d099840595a611b2b5d393c43680cc8c8fa2379,2017-04-30 08:59:44,xqq,FLVDemuxer: Fix typo mistake in mp3 (meta.channelConfig),False
1cf0d66aefec2e1276520ff90827b77aef0efca5,2017-04-24 21:32:34,xqq,multipart.md: Fix typo,False
59955d351ea7e095a953445db6d371a179bfd0db,2017-04-24 21:29:25,xqq,multipart.md: Mention hasAudio / hasVideo field in MediaDataSource,False
4760552795976831e096a8f6369e96b34bfa8e4d,2017-04-24 21:23:00,xqq,"FLVDemuxer: Support indicating hasAudio / hasVideo flag in MediaDataSource
Improve audio-only / video-only stream playback",False
74ded6d4294c4e5b3f1d03939b9dfd7809434eb3,2017-04-24 21:01:04,xqq,MP4Remuxer: Fix null audioMeta visit bug,False
2b48558d4d8b61b44014ed35c9e7422c0c8b65bf,2017-04-24 19:58:41,xqq,livestream.md: Mention http-flv support on new version of Edge and Safari,False
4a86602e7afed27dd769813ab46b2b62b73a311a,2017-04-24 19:48:07,xqq,FLVDemuxer: Skip invalid onMetaData structure,False
e9bce339ff88f077ff69f21fbd4e69d7d84e4307,2017-03-24 22:43:04,xqq,FLVDemuxer: Fix #114 incorrect calculation of tagPosition offset,False
6f66327d69b3cce751592741d3716c0c97623257,2017-03-20 14:29:24,xqq,v1.2.0 & Update package.json dependences,False
e11cf53d60bd7ddd2db0ed0a06b484c8f0df7b2c,2017-03-20 13:55:04,xqq,"Merge branch 'dev-mp3-audio-support'
Add mp3 audio codec playback support (pull request #112)",True
183e9dbe6c1453a2914bd670b0c5005abc3ebac1,2017-03-20 13:48:05,xqq,Merge branch 'master' into dev-mp3-audio-support,True
b6b9ce1cb3c78a8e3a3a4c229913670be71d603b,2017-03-19 23:04:56,xqq,README.md: Mention mp3 audio codec support,False
59974328fd5d3e824be209111bf7b7b883067e75,2017-03-19 22:44:54,xqq,"MSEController: Fix NaN duration caused by mpeg audio track in Safari
Manually set MediaSource.duration for 'audio/mpeg' track to correct media duration.",False
ada6fba37770c61e25d4af8a61b5d1f258f0c2ba,2017-03-18 21:56:57,xqq,"MP4Remuxer: Write MP3 packets into MPEG raw segments for 'audio/mpeg' SourceBuffer
This commit makes mp3 audio playback works in Chrome and Safari.",False
2f02fa5c20f6b9fd83ce7370ccff10c978b1dfd1,2017-03-18 19:48:36,xqq,utils/Browser: Browser.mozilla -> Browser.firefox,False
7197ebbc9077b4d5fec596d729b4ad81f8d4ab60,2017-03-17 18:45:43,xqq,livestream.md: Mention http-flv support on new version of Microsoft Edge,False
d599f6ebecea571b097bd823b6a6a18b63c604e5,2017-03-17 18:31:43,xqq,FetchStreamLoader: Remove Microsoft Edge Build 15048+ from blacklist,False
0f06f5b9e071259cf93c9476f92a815cba2e67ca,2017-03-17 16:53:06,xqq,FLVDemuxer: Support no-present-flag or no-onMetaData video playback,False
f52639b0fa500f65642cfd8489205857eaba3bff,2017-03-17 16:32:33,xqq,FLVDemuxer: Relax restrictions in probe(),False
8dbea65bc039e85dc21230a1ecc6b385ac74998a,2017-03-07 22:58:38,xqq,"MP4Generator: Generate .mp3 box for mp3 audio track in InitSegment
This commit makes mp3 audio playback works well in FireFox.",False
e1db184bef4d5783fccab6aed21365922977f3d1,2017-03-07 21:59:03,xqq,FLVDemuxer: Fix wrong timestamp of audio frames,False
4314b6b2f5df856ee8b9b689e9ba343fe526f912,2017-03-07 19:50:21,xqq,FlvDemuxer: Add mp3 audio codec support,False
0baa41eaedac3207390d75ee78e7502ce1273e10,2017-02-20 22:37:22,xqq,FLVDemuxer: Allow multiple SPS PPS in AVCDecoderConfigurationRecord,False
537f7e8e89605c7762c5fcf97a8d65252e1dc6c6,2017-02-13 20:07:50,xqq,IOController: Fix WebSocket URL judgement bug,False
81a5186bd8b1d0cd2d8429d26c3227dd1d833c91,2017-02-01 20:45:21,xqq,FetchStreamLoader: Fix Early-EOF judgement if code field undefined,False
e76a3c8a34e25914af8590d8782fadde93617433,2016-12-11 21:15:52,xqq,config: Introduce lazyLoadRecoverDuration field,False
9c622f36a38bd15214c4db92a406e3ff040114ab,2016-12-11 21:00:17,xqq,IO: Support redirected url reuse (config.reuseRedirectedURL),False
1342101d9cee29f2e246c08c8d5ff418fb5dec02,2016-12-10 22:49:56,xqq,IO: Report url redirection (301/302) to statisticsInfo,False
85d9fbf364dd060e23d0d4a212f91bc68351dce7,2016-12-10 19:33:22,xqq,IOController: Reduce live stashInitialSize to 384KB (same as vod),False
560e20910e107fdca88278c1f442dea90ac6c875,2016-12-09 15:01:30,xqq,Update README.md,False
cf81f50c801f233ceffc5d60f9508bb68dc1cbed,2016-11-25 11:46:38,xqq,v1.1.0,False
8b77b7bb50e6b966608476637ef5505cd046db06,2016-11-23 12:49:19,xqq,WebSocketLoader: Support blob message type,False
ea5e082a831229fcc3228314ece8f9ee3aaee691,2016-11-17 15:17:53,xqq,TransmuxingController: Fix seek back bug,False
94eca734fa4f7fb890b82e929f50482598bd3f6b,2016-11-11 14:14:19,xqq,polyfill: The newest es6-promise library needs to call polyfill manually,False
74a7cc56107278ed58e2d97b00d70708dbe0d0bb,2016-11-07 23:10:14,xqq,livestream.md: Fix cors.md link,False
2ccd577a7cc9159cb2dc21d0f55442cb70704dc4,2016-11-07 22:59:28,xqq,docs: Add livestream.md for livestream playback guide,False
57526441471457de2626138ee5c01f773cdec097,2016-11-07 19:56:51,xqq,Log TAG: Record class name explicitly instead of this.constructor.name,False
371a64ff07addd38476ca99a391f1d5537b567d1,2016-11-07 14:57:49,xqq,FlvPlayer/NativePlayer: Compatible with HTMLAudioElement,False
b374afe6420cac49d825da6e8287c7d3e66369b9,2016-11-07 14:55:59,xqq,TransmuxingController: Remove segments field from export mediaInfo,False
3fd708d157143464e33c204980cb6b372fe03748,2016-11-07 14:22:37,xqq,IOController/SpeedSampler: Report more accurate realtime speed,False
5bfc77577623a6172419f9fe48f18109b8abe518,2016-11-07 12:43:34,xqq,FlvPlayer: Move statisticsInfo report logic into TransmuxingController,False
2163c171d7363444aac279cc6ebb82526f57412b,2016-11-06 23:27:34,xqq,TransmuxingController: Always notify MEDIA_INFO event once mediaInfo updated,False
0f60e4db2e8d173fb55d16e8da51b7400537065b,2016-11-04 19:24:32,xqq,README.md: Fix typo,False
190a5975a8e46328206f89b6555922cc72a6c4bf,2016-11-02 09:42:37,xqq,"gulpfile: Apply browserify's umd wrapper instead of export flvjs object into window
Apply browserify-derequire plugin",False
0ceb19765702258fed118cd8625fa378189ec3ad,2016-11-01 14:36:50,xqq,Bump to v1.0.0,False
8036233eb876c890a4e0dbfa889f1cfb50687adb,2016-11-01 14:23:10,xqq,Add .npmignore,False
9aad0d382920899103ad5161acfce547c1cd456b,2016-11-01 13:29:40,xqq,Update package.json & README.md & .gitignore,False
b1e641293c10485e4077de995c8d0cd3ecc325eb,2016-10-29 23:55:43,xqq,cors.md: Add CORS spec link,False
0d70ea8f1516421644ac43d55b5e3d9f38a6b57f,2016-10-29 23:42:01,xqq,multipart.md: Fix markdown highlight,False
bd7ad601536a76a280828e9506b4938621eddcc4,2016-10-29 23:38:51,xqq,docs: Add multipart.md for multipart playback guide,False
4968a5e7d0bf667cef8972ce648f0bf710e65ecb,2016-10-29 22:58:06,xqq,docs: Add cors.md (Cross Origin Resource Sharing),False
5012b8aff2b80ef229b99fbdaab30b1c297d94aa,2016-10-27 16:49:22,xqq,api.md: Fix label jump,False
2dcd9f5bebbab95c9d3df781d71a130fc3c1ea02,2016-10-27 16:41:27,xqq,README.md: Add links for api.md & design.md,False
9b5f1434478359c12ef7546d89e04347d2a8bc3f,2016-10-27 16:18:53,xqq,docs: Add api.md & design.md,False
d6da7874b8d779d80016c5b2d25d28f4cd49e0b8,2016-10-27 10:52:48,Vinicius Reis,fix highlight code,False
f16e33298666df3e9275640b9178ce64e7bbbdf5,2016-10-27 09:35:14,Mingye Wang,"Copyedit README

Do I need to sign a CLA for this?

- markdown-tag: h3 -> h2
- general-ce",False
382b26771325c69cb068cc5a40a93600bcb679c0,2016-10-27 09:06:45,xqq,package.json: Add types field for TypeScript compiler,False
e8919d95bf41c52061d00b67f81fba93c8342855,2016-10-26 20:37:24,xqq,demo/index.html: flv_stop -> flv_destroy,False
5176f5d935c41a1ee8dbd9eca65b3a6fe7df6b9e,2016-10-26 12:52:00,xqq,Licensed under Apache License 2.0,False
8aee2ca6b9aa596d3eeee2db46b05a1ad328f934,2016-10-26 08:42:48,xqq,Remove unused codes,False
9fa78f6dddd5dd2abf479abbf7de193e5606eb79,2016-10-24 09:45:19,xqq,package.json: Update dependences,False
c4a746f5d892395c48b63c860372b8cabbf10f26,2016-10-20 23:49:05,xqq,"FLVDemuxer: Handle input buffer with FLV header
TransmuxingController: Call parseChunks manually on init chunk arrival",False
ea81ec1cd67082d0fdc34a88562fb08bbccf90fc,2016-10-19 14:29:47,xqq,flv.d.ts: Add missing type field in Player interface,False
88c47e205e0b2b04691904462ac4e1f088963468,2016-10-14 10:00:11,xqq,RangeSeekHandler: Allow zero-start range request for first time load,False
bb4ef740587d64d6c1c9774033a3f8c8535f0f3b,2016-10-08 09:11:30,xqq,FlvDemuxer: Renamed to FLVDemuxer,False
15e5b180ddd5c889edd3feb3f0ce67ed7cf79609,2016-09-28 08:17:12,xqq,RangeLoader: Improve initial chunks' size determination by speed,False
ae001b3aa874c7e559d2d8c33424977511ea6f43,2016-09-27 15:12:20,xqq,FlvPlayer: Improve playback stuck if stalled under Safari 10,False
a629024dfde221faa15cc34c1583f17562162221,2016-09-23 19:48:01,xqq,FlvDemuxer: Skip malformed Nalu which has no enough data,False
7e4dac24276a1d974957edf3557757e6fa77782d,2016-09-23 15:16:25,xqq,FlvDemuxer: Ignore first item in keyframes which is actually AVC Sequence Header,False
d1c323913fee9b1d2ebe152ac0e0fb93137a40bb,2016-09-23 15:15:29,xqq,FlvPlayer: Improve playback stuck whose video frame begins at vary late timestamp,False
cf9b290fe0459be1049fd127deb608936bb0d72c,2016-09-22 19:54:44,xqq,FlvDemuxer: Use table lookup instead of switch in parseAudioData,False
762eb461da588df55e1dd20025f3e461b5744f0e,2016-09-22 12:47:37,xqq,MP4Generator: Pass codec width to avc1 to fix Safari SAR scale issue,False
c7a0bb98d9e86f054aeca4d30d3261fdf8c68501,2016-09-21 13:48:53,xqq,FlvPlayer: Workaround for Safari to avoid seek(0) video stuck,False
38f7d0b0761fb1c4f816da05d3d5147df2d13633,2016-09-21 12:39:41,xqq,TransmuxingController: Only pass PTS for recommend_seekpoint if Safari,False
a72ecf29cd1f47ceea25511d1613a923b875adc0,2016-09-21 09:55:48,xqq,MSEController: Add workaround for Safari 10 InvalidStateError,False
b05166065ac499a45670cf4249ff6b27d797d4e6,2016-09-21 09:52:37,xqq,TransmuxingController: Pass PTS to recommend_seekpoint event,False
7863a1117dbaf522adea3e8436d02927a83ef0f0,2016-09-19 09:54:53,xqq,config: Disable worker by default (unstable),False
22690b77794992c2e084243e053904a4989678db,2016-09-18 19:31:49,xqq,MSEController: Fix endOfStream if loading complete before onSourceOpen,False
a037974bbbe046c535c8ecff1653d150a3d9d763,2016-09-18 09:56:08,xqq,"TransmuxingController: Fix possible 'Non-FLV, Unsupported media type' bug",False
1c1979715c0cec68f7f912f752507de28cdd1496,2016-09-13 08:21:07,xqq,IO: Disable xhr-msstream-loader because of random browser crash in wininet.dll,False
beb3567e77e7d6aa0f47976008249967c2240fad,2016-09-12 20:05:38,xqq,IO: Add WebSocketLoader for FLV over WebSocket live stream,False
c64b6a517c386edffb404cbfd616c27de4336cef,2016-09-12 09:28:37,xqq,FlvPlayer: Fix empty TimeRanges visit exception,False
046c77ec2e1c47efb11f24a68b30b10f0cf3401c,2016-09-12 09:15:57,xqq,FlvPlayer: Hit currentTime to beginPTS if seek to video begin to avoid re-download,False
f19eca9292e5c0ac3be5e273efdf74fddfb9d59a,2016-09-11 20:03:32,xqq,IOController: Cleanup obsolete code,False
ec85f415a3c1cd866698962e8ec62fc1eac37440,2016-09-11 13:22:25,xqq,IOController: Optimize stash size policy for live stream,False
28301cd7f37b8c190918508c14df84a23559cc2c,2016-09-11 13:08:21,xqq,XhrRangeLoader: Fix incorrect length calculate,False
da8011bebc58f0a4d1541a06a0d6c7c2a92b66e0,2016-09-06 14:35:42,xqq,MP4Remuxer: Compatible with ATC timestamp (for some live stream),False
3092fda790b3e10ab13797ed31c80b62933caa31,2016-09-05 13:04:59,xqq,"eslintrc.json: Enable no-var (require let or const instead of var)
gulpfile: Replace var with let/const",False
e6149f199224ecd4470afa1598d6434d3ad9a65f,2016-09-05 12:38:04,xqq,XhrRangeLoader: Fix 416 Range Not Satisfiable if seek to end,False
620e3bd4d9f3a91814081fc1409f348227b96a76,2016-09-03 08:35:57,xqq,FlvDemuxer: Fix presentation resolution SAR scale,False
1eb439af15bb7934df6208a505786f392b49868e,2016-09-02 12:54:13,xqq,Events/Errors: Introduce RecoveredEarlyEof / UnrecoverableEarlyEof event & error,False
31209f2cffeefc7bac02653b0bb2c968eb21045e,2016-09-01 12:57:59,xqq,MSEController: Ignore SourceBuffer operations if MediaSource closed,False
58bc706f4c2e10a530e79bb2d25e6c4bf602d6eb,2016-09-01 08:58:25,xqq,FlvPlayer: Add LOADING_COMPLETE event,False
